title,url,category,x,y,z
Co-Modality Graph Contrastive Learning  for Imbalanced Node Classification,https://proceedings.neurips.cc/paper_files/paper/2022/hash/65cbe3e21ac62553111d9ecf7d60c18e-Abstract-Conference.html,Graph Neural Networks,1.6698849,33.200993,4.566598
Sharp Analysis of Stochastic Optimization under Global Kurdyka-Lojasiewicz Inequality,https://proceedings.neurips.cc/paper_files/paper/2022/hash/65ae674df2fb642518ae8d2b5435e1b8-Abstract-Conference.html,Optimization->Non-Convex,29.885992,10.560626,-1.9460695
The Hessian Screening Rule,https://proceedings.neurips.cc/paper_files/paper/2022/hash/65a925049647eab0aa06a9faf1cd470b-Abstract-Conference.html,Optimization,9.381019,18.594982,-0.788165
Uncertainty-Aware Hierarchical Refinement for Incremental Implicitly-Refined Classification,https://proceedings.neurips.cc/paper_files/paper/2022/hash/65a723bf7d8dad838c09178270d30e80-Abstract-Conference.html,Miscellaneous Aspects of Machine Learning->Representation Learning,-22.56177,-13.445612,16.878897
Translation-equivariant Representation in Recurrent Networks with a Continuous Manifold of Attractors,https://proceedings.neurips.cc/paper_files/paper/2022/hash/65384a01325fecbd364c835db872443c-Abstract-Conference.html,Deep Learning->Attention Mechanisms,-2.6280375,-9.620596,-20.430828
OpenXAI: Towards a Transparent Evaluation of Model Explanations,https://proceedings.neurips.cc/paper_files/paper/2022/hash/65398a0eba88c9b4a1c38ae405b125ef-Abstract-Datasets_and_Benchmarks.html,Interpretability,-4.4156456,-7.9801474,7.1469707
On Batch Teaching with Sample Complexity Bounded by VCD,https://proceedings.neurips.cc/paper_files/paper/2022/hash/64e52d01d26ad3914e556eeefb29a8ac-Abstract-Conference.html,Theory->Everything Else,19.205437,-3.990455,-4.6352496
Better Best of Both Worlds Bounds for Bandits with Switching Costs,https://proceedings.neurips.cc/paper_files/paper/2022/hash/6590cb829f5ffef50050f3e5845fbb4c-Abstract-Conference.html,Reinforcement Learning->Function Approximation,26.81676,-14.820735,-0.24308944
PAC: Assisted Value Factorization with Counterfactual Predictions in Multi-Agent Reinforcement Learning,https://proceedings.neurips.cc/paper_files/paper/2022/hash/65338cfb603d4871a2c38e53a3e039c9-Abstract-Conference.html,Reinforcement Learning->Multi-agent,15.595534,-25.921505,-9.105387
Approaching Quartic Convergence Rates for Quasi-Stochastic Approximation with Application to Gradient-Free Optimization,https://proceedings.neurips.cc/paper_files/paper/2022/hash/6530274c68e81047e1f4a2ceb0b8c0ef-Abstract-Conference.html,Reinforcement Learning->Function Approximation,27.770575,11.534367,-1.7136064
Iron: Private Inference on Transformers,https://proceedings.neurips.cc/paper_files/paper/2022/hash/64e2449d74f84e5b1a5c96ba7b3d308e-Abstract-Conference.html,Privacy,11.577607,21.419508,24.55858
Task Discovery: Finding the Tasks that Neural Networks Generalize on,https://proceedings.neurips.cc/paper_files/paper/2022/hash/64ad7b36b497f375ded2e6f15713ed4c-Abstract-Conference.html,Deep Learning->Attention Mechanisms,-6.0238137,-20.659433,16.67379
Collaborative Learning by Detecting Collaboration Partners,https://proceedings.neurips.cc/paper_files/paper/2022/hash/646ca7b994bc46afe33d680dbe7ed67a-Abstract-Conference.html,Online Learning,18.930588,-2.8986835,26.203045
Wasserstein Iterative Networks for Barycenter Estimation,https://proceedings.neurips.cc/paper_files/paper/2022/hash/6489f2c6ac6420124fcef2a489615a97-Abstract-Conference.html,Generative Models->New Approaches,6.600187,13.465812,13.015273
Quo Vadis: Is Trajectory Forecasting the Key Towards Long-Term Multi-Object Tracking?,https://proceedings.neurips.cc/paper_files/paper/2022/hash/647dc4a76b3efdd676f50f32949299a8-Abstract-Conference.html,Computer Vision->Video Understanding,-32.638912,-9.606198,4.856505
Using Embeddings for Causal Estimation of Peer Influence in Social Networks,https://proceedings.neurips.cc/paper_files/paper/2022/hash/64587794695be22545d91c838243fcf8-Abstract-Conference.html,Causality,8.4316635,-3.5585165,0.45062637
Linear Label Ranking with Bounded Noise,https://proceedings.neurips.cc/paper_files/paper/2022/hash/64792f7bd5d400c9ac310c6fef97ef2d-Abstract-Conference.html,Probabilistic Methods->Gaussian Processes,18.995441,16.22611,-9.052796
Identifiability of deep generative models without auxiliary information,https://proceedings.neurips.cc/paper_files/paper/2022/hash/649f080d8891ab4d4b262cb9cd52e69a-Abstract-Conference.html,Generative Models,-0.7784236,-4.02002,-5.7259517
Where do Models go Wrong? Parameter-Space Saliency Maps for Explainability,https://proceedings.neurips.cc/paper_files/paper/2022/hash/6450ea28ebbc8437bc38775157818172-Abstract-Conference.html,Deep Learning->Attention Mechanisms,-15.07778,-4.7231326,-4.1089954
EHRSQL: A Practical Text-to-SQL Benchmark for Electronic Health Records,https://proceedings.neurips.cc/paper_files/paper/2022/hash/643e347250cf9289e5a2a6c1ed5ee42e-Abstract-Datasets_and_Benchmarks.html,Datasets and Benchmarks,-23.728895,-25.803072,6.7722383
K-LITE: Learning Transferable Visual Models with External Knowledge,https://proceedings.neurips.cc/paper_files/paper/2022/hash/63fef0802863f47775c3563e18cbba17-Abstract-Conference.html,Deep Learning->Representation Learning,-20.355331,-12.574782,4.8791146
STaR: Bootstrapping Reasoning With Reasoning,https://proceedings.neurips.cc/paper_files/paper/2022/hash/639a9a172c044fbb64175b5fad42e9a5-Abstract-Conference.html,Generative Models->Reasoning,-12.251671,-27.769503,1.477027
Efficient Meta Reinforcement Learning for Preference-based Fast Adaptation,https://proceedings.neurips.cc/paper_files/paper/2022/hash/63b2b056f48653b7cff0d8d233c96a4d-Abstract-Conference.html,"Miscellaneous Aspects of Machine Learning->Transfer, Multitask and Meta-learning",3.5595315,-24.9806,2.0256562
Weakly Supervised Representation Learning with Sparse Perturbations,https://proceedings.neurips.cc/paper_files/paper/2022/hash/63d3bae2c1f525745003f679e45bcf7b-Abstract-Conference.html,Reinforcement Learning->Function Approximation,-4.7371025,-8.406953,19.58485
VeriDark: A Large-Scale Benchmark for Authorship Verification on the Dark Web,https://proceedings.neurips.cc/paper_files/paper/2022/hash/64008fa30cba9b4d1ab1bd3bd3d57d61-Abstract-Datasets_and_Benchmarks.html,Datasets and Benchmarks,-24.03323,-31.488768,-1.3351225
Watermarking for Out-of-distribution Detection,https://proceedings.neurips.cc/paper_files/paper/2022/hash/63fa7efdd3bcf944a4bd6e0ff6a50041-Abstract-Conference.html,Deep Learning->Robustness,-9.302832,12.138265,19.992857
TPU-KNN: K Nearest Neighbor Search at Peak FLOP/s,https://proceedings.neurips.cc/paper_files/paper/2022/hash/639d992f819c2b40387d4d5170b8ffd7-Abstract-Conference.html,"Optimization->Large Scale, Parallel and Distributed",-0.14215633,26.56763,24.33958
A Multi-Resolution Framework for U-Nets with Applications to Hierarchical VAEs,https://proceedings.neurips.cc/paper_files/paper/2022/hash/63f471bb806bf5a3c0a19a99acf5a12a-Abstract-Conference.html,Deep Learning->Theory,-5.191561,13.530055,-22.270428
LasUIE: Unifying Information Extraction with Latent Adaptive Structure-aware Generative Language Model,https://proceedings.neurips.cc/paper_files/paper/2022/hash/63943ee9fe347f3d95892cf87d9a42e6-Abstract-Conference.html,Generative Models,-19.552149,-29.693104,12.272259
Off-Team Learning,https://proceedings.neurips.cc/paper_files/paper/2022/hash/631f99d8e860054410c239fc90d18270-Abstract-Conference.html,Reinforcement Learning->Multi-agent,24.199163,-31.107714,-9.031661
Bi-directional Weakly Supervised Knowledge Distillation for Whole Slide Image Classification,https://proceedings.neurips.cc/paper_files/paper/2022/hash/62c9aa4d48329a85d1e36d5b6d0a6a32-Abstract-Conference.html,Miscellaneous Aspects of Machine Learning->Unsupervised and Semi-supervised Learning,-25.55571,-5.115301,22.031303
PKD: General Distillation Framework for Object Detectors via Pearson Correlation Coefficient,https://proceedings.neurips.cc/paper_files/paper/2022/hash/631ad9ae3174bf4d6c0f6fdca77335a4-Abstract-Conference.html,Deep Learning->Representation Learning,-12.334946,-1.27427,7.473662
Private and Communication-Efficient Algorithms for Entropy Estimation,https://proceedings.neurips.cc/paper_files/paper/2022/hash/62e5721247075dd097023d077d8e22f7-Abstract-Conference.html,Probabilistic Methods->Tractable Models,22.812222,29.592062,13.275877
SoftPatch: Unsupervised Anomaly Detection with Noisy Data,https://proceedings.neurips.cc/paper_files/paper/2022/hash/637a456d89289769ac1ab29617ef7213-Abstract-Conference.html,Deep Learning->Robustness,-11.456867,10.104045,27.108093
Stability Analysis and Generalization Bounds of Adversarial Training,https://proceedings.neurips.cc/paper_files/paper/2022/hash/637de5e2a7a77f741b0b84bd61c83125-Abstract-Conference.html,Deep Learning->Robustness,-12.783342,21.718637,4.2414937
NUWA-Infinity: Autoregressive over Autoregressive Generation for Infinite Visual Synthesis,https://proceedings.neurips.cc/paper_files/paper/2022/hash/6358cd0cd6607fdf4870595795eb1710-Abstract-Conference.html,Generative Models,-25.585377,7.0025983,-7.5770226
Minimax-Optimal Multi-Agent RL in Markov Games With a Generative Model,https://proceedings.neurips.cc/paper_files/paper/2022/hash/62b4fea131cfd5b7504eae356b75bbd8-Abstract-Conference.html,Reinforcement Learning->Function Approximation,23.550522,-21.25951,-5.234313
Neural Set Function Extensions: Learning with Discrete Functions in High Dimensions,https://proceedings.neurips.cc/paper_files/paper/2022/hash/6294a235c0b80f0a2b224375c546c750-Abstract-Conference.html,Optimization->Non-Convex,-7.121871,26.66871,8.223396
Logical Credal Networks,https://proceedings.neurips.cc/paper_files/paper/2022/hash/62891522c00cf7323cbacb500e6cfc8d-Abstract-Conference.html,Generative Models->Reasoning,-10.20312,-32.930183,-13.818933
LASSIE: Learning Articulated Shapes from Sparse Image Ensemble via 3D Part Discovery,https://proceedings.neurips.cc/paper_files/paper/2022/hash/6274d57365d7a6be06e58cad30d1b9da-Abstract-Conference.html,Deep Learning->Representation Learning,-37.031868,-0.82878757,-4.3869944
Retrieval-Augmented Diffusion Models,https://proceedings.neurips.cc/paper_files/paper/2022/hash/62868cc2fc1eb5cdf321d05b4b88510c-Abstract-Conference.html,Generative Models,-23.472797,-2.6784952,-12.11246
Lower Bounds on Metropolized Sampling Methods for Well-Conditioned Distributions,https://proceedings.neurips.cc/paper_files/paper/2021/hash/9c4e6233c6d5ff637e7984152a3531d5-Abstract.html,Probabilistic Methods->Monte Carlo and Sampling Methods,11.493821,3.3479855,10.833891
Taming Communication and Sample Complexities in Decentralized Policy Evaluation for Cooperative Multi-Agent Reinforcement Learning,https://proceedings.neurips.cc/paper_files/paper/2021/hash/9c51a13764ca629f439f6accbb4ec413-Abstract.html,Reinforcement Learning->Multi-agent,19.65453,-24.95269,-14.740073
Bandit Phase Retrieval,https://proceedings.neurips.cc/paper_files/paper/2021/hash/9c36b930df0e0e8b05d4e1fcb4cdef27-Abstract.html,Reinforcement Learning->Function Approximation,24.666082,-15.508986,0.21929413
An Infinite-Feature Extension for Bayesian ReLU Nets That Fixes Their Asymptotic Overconfidence,https://proceedings.neurips.cc/paper_files/paper/2021/hash/9be40cee5b0eee1462c82c6964087ff9-Abstract.html,Deep Learning->Robustness,1.5364963,8.428271,2.8365588
EIGNN: Efficient Infinite-Depth Graph Neural Networks,https://proceedings.neurips.cc/paper_files/paper/2021/hash/9bd5ee6fe55aaeb673025dbcb8f939c1-Abstract.html,Graph Neural Networks,-7.1108623,34.106632,3.2336106
Monte Carlo Tree Search With Iteratively Refining State Abstractions,https://proceedings.neurips.cc/paper_files/paper/2021/hash/9b0ead00a217ea2c12e06a72eec4923f-Abstract.html,Reinforcement Learning->Planning,11.739884,-19.508575,12.828123
Learning Models for Actionable Recourse,https://proceedings.neurips.cc/paper_files/paper/2021/hash/9b82909c30456ac902e14526e63081d4-Abstract.html,Interpretability,21.282856,-3.0290809,-12.825641
Flattening Sharpness for Dynamic Gradient Projection Memory Benefits Continual Learning,https://proceedings.neurips.cc/paper_files/paper/2021/hash/9b16759a62899465ab21e2e79d2ef75c-Abstract.html,"Miscellaneous Aspects of Machine Learning->Transfer, Multitask and Meta-learning",-1.3169295,-13.826753,1.1772571
Efficient and Accurate Gradients for Neural SDEs,https://proceedings.neurips.cc/paper_files/paper/2021/hash/9ba196c7a6e89eafd0954de80fc1b224-Abstract.html,Deep Learning->Algorithms,-3.4959953,7.215422,-18.10082
Fractal Structure and Generalization Properties of Stochastic Optimization Algorithms,https://proceedings.neurips.cc/paper_files/paper/2021/hash/9bdb8b1faffa4b3d41779bb495d79fb9-Abstract.html,Theory->Everything Else,-0.6784686,13.157469,6.861462
Taxonomizing local versus global structure in neural network loss landscapes,https://proceedings.neurips.cc/paper_files/paper/2021/hash/9b72e31dac81715466cd580a448cf823-Abstract.html,Deep Learning->Robustness,-4.978881,16.369167,-2.6378143
SIMILAR: Submodular Information Measures Based Active Learning In Realistic Scenarios,https://proceedings.neurips.cc/paper_files/paper/2021/hash/9af08cda54faea9adf40a201794183cf-Abstract.html,Miscellaneous Aspects of Machine Learning->Unsupervised and Semi-supervised Learning,13.023935,0.9502958,-27.844183
On the Sample Complexity of Learning under Geometric Stability,https://proceedings.neurips.cc/paper_files/paper/2021/hash/9ac5a6d86e8924182271bd820acbce0e-Abstract.html,Optimization->Non-Convex,6.070463,17.975407,-10.807237
Online Variational Filtering and Parameter Learning,https://proceedings.neurips.cc/paper_files/paper/2021/hash/9a6a1aaafe73c572b7374828b03a1881-Abstract.html,Probabilistic Methods->Variational Inference,3.3342912,1.8942233,-3.2080803
Heavy Ball Neural Ordinary Differential Equations,https://proceedings.neurips.cc/paper_files/paper/2021/hash/9a86d531e19ec6f5937ad1373bb118bd-Abstract.html,Deep Learning->Algorithms,-0.9472478,10.873915,-19.38731
"Structure learning in polynomial time: Greedy algorithms, Bregman information, and exponential families",https://proceedings.neurips.cc/paper_files/paper/2021/hash/9ab8a8a9349eb1dd73ce155ce64c80fa-Abstract.html,Optimization->Non-Convex,14.837393,-2.3233147,-7.111422
Knowledge-inspired 3D Scene Graph Prediction in Point Cloud,https://proceedings.neurips.cc/paper_files/paper/2021/hash/9a555403384fc12f931656dea910e334-Abstract.html,Graph Neural Networks,-19.565153,-20.96975,10.934007
PerSim: Data-Efficient Offline Reinforcement Learning with Heterogeneous Agents via Personalized Simulators,https://proceedings.neurips.cc/paper_files/paper/2021/hash/9a3f263a5e5f63006098a05cd7491997-Abstract.html,Reinforcement Learning->Batch Offline,14.817192,-29.656496,5.1137304
Partition and Code: learning how to compress graphs,https://proceedings.neurips.cc/paper_files/paper/2021/hash/9a4d6e8685bd057e4f68930bd7c8ecc0-Abstract.html,Graph Neural Networks,-6.6012373,37.009163,-1.9138225
All Tokens Matter: Token Labeling for Training Better Vision Transformers,https://proceedings.neurips.cc/paper_files/paper/2021/hash/9a49a25d845a483fae4be7e341368e36-Abstract.html,Deep Learning->Attention Mechanisms,-23.981003,2.3567371,3.7034066
Fitting summary statistics of neural data with a differentiable spiking network simulator,https://proceedings.neurips.cc/paper_files/paper/2021/hash/9a32ff36c65e8ba30915a21b7bd76506-Abstract.html,"Neuroscience, Cognitive Science",-5.3378506,-6.5344977,-25.261957
Neural Distance Embeddings for Biological Sequences,https://proceedings.neurips.cc/paper_files/paper/2021/hash/9a1de01f893e0d2551ecbb7ce4dc963e-Abstract.html,Miscellaneous Aspects of Machine Learning->Representation Learning,-4.3383036,20.689865,-18.257687
BulletTrain: Accelerating Robust Neural Network Training via Boundary Example Mining,https://proceedings.neurips.cc/paper_files/paper/2021/hash/9a1756fd0c741126d7bbd4b692ccbd91-Abstract.html,Deep Learning->Robustness,-17.373333,18.253843,6.6081934
Explainable Semantic Space by Grounding Language to Vision with Cross-Modal Contrastive Learning,https://proceedings.neurips.cc/paper_files/paper/2021/hash/9a1335ef5ffebb0de9d089c4182e4868-Abstract.html,Deep Learning->Attention Mechanisms,-18.562664,-17.141357,3.9320006
Decentralized Learning in Online Queuing Systems,https://proceedings.neurips.cc/paper_files/paper/2021/hash/99ef04eb612baf0e86671a5109e22154-Abstract.html,Theory->Reinforcement Learning and Planning,29.928347,-18.57177,-6.9974294
